aX,aY,aZ,gX,gY,gZ
1.002,0.337,-0.196,-63.416,-36.926,44.678
1.063,0.299,-0.208,-40.100,-36.682,45.105
1.023,0.232,-0.253,-29.236,-35.339,44.067
0.976,0.209,-0.217,-20.386,-29.724,40.100
1.012,0.147,-0.198,-22.644,-27.527,37.415
1.044,0.151,-0.201,-27.100,-25.391,34.424
1.067,0.180,-0.181,-37.598,-20.935,29.846
1.114,0.282,-0.110,-42.542,-19.165,28.931
1.136,0.318,-0.094,-46.082,-16.602,29.053
1.105,0.333,-0.114,-42.114,-15.198,29.297
1.068,0.309,-0.136,-22.278,-11.658,28.320
1.042,0.268,-0.156,-11.108,-9.338,26.611
1.044,0.263,-0.143,-4.150,-6.897,24.719
1.036,0.268,-0.114,-6.531,-3.113,21.912
0.997,0.301,-0.047,-12.268,-2.625,21.057
0.981,0.308,-0.064,-23.010,-3.052,19.470
1.018,0.345,-0.122,-25.696,-2.319,18.799
1.030,0.349,-0.092,-26.428,0.061,17.700
0.992,0.341,-0.059,-25.146,0.793,16.663
0.984,0.420,-0.044,-22.339,0.916,15.625
1.009,0.444,-0.082,-16.235,-1.770,20.203
0.996,0.245,-0.148,-14.893,-2.380,23.621
0.939,0.280,-0.117,-21.606,0.916,25.146
0.953,0.347,-0.116,-26.550,3.784,25.635
0.962,0.345,-0.121,-29.419,6.775,26.428
0.958,0.344,-0.109,-28.015,10.681,27.466
0.955,0.322,-0.104,-25.146,11.169,27.222
0.943,0.317,-0.114,-19.104,11.719,24.780
0.926,0.341,-0.117,-16.541,12.573,22.827
0.930,0.370,-0.132,-9.521,15.198,19.287
0.935,0.396,-0.163,-4.944,16.663,18.188
0.931,0.395,-0.176,-1.099,17.944,17.273
0.924,0.388,-0.187,-0.854,20.081,15.259
0.895,0.377,-0.193,-4.700,20.996,14.038
0.887,0.380,-0.189,-11.780,21.362,10.864
0.886,0.405,-0.188,-11.047,20.691,9.216
0.891,0.422,-0.195,-7.202,19.592,7.568
0.895,0.434,-0.206,2.319,17.700,4.944
0.883,0.412,-0.213,3.479,17.090,4.089
0.874,0.399,-0.214,-2.502,15.381,2.319
0.881,0.401,-0.210,-5.920,14.160,1.343
0.891,0.407,-0.205,-7.507,12.756,0.427
0.896,0.412,-0.204,-4.150,9.583,-1.038
0.900,0.414,-0.211,-0.549,8.057,-1.343
0.899,0.408,-0.216,4.456,5.676,-1.221
0.884,0.387,-0.227,4.211,4.944,-1.038
0.881,0.395,-0.214,0.305,3.601,-0.610
0.909,0.392,-0.201,-0.122,2.258,-0.122
0.912,0.384,-0.200,1.526,0.671,0.122
0.903,0.386,-0.198,6.653,-1.099,-0.671
0.899,0.391,-0.199,7.874,-1.282,-1.099
0.897,0.389,-0.205,6.287,-1.831,-1.160
0.890,0.385,-0.221,4.456,-2.197,-0.854
0.887,0.381,-0.222,0.671,-1.831,-0.366
0.886,0.392,-0.204,-0.793,-1.221,-0.488
0.883,0.399,-0.192,-1.343,-0.732,-0.610
0.887,0.398,-0.187,2.441,-1.587,0.122
0.880,0.393,-0.176,5.798,-2.869,0.916
0.858,0.394,-0.196,11.292,-4.944,2.563
0.854,0.385,-0.214,12.817,-4.700,3.296
0.884,0.378,-0.208,12.756,-3.723,3.662
0.899,0.381,-0.205,8.667,-0.977,3.906
0.874,0.376,-0.198,5.676,0.610,3.967
0.877,0.378,-0.195,0.000,3.052,4.028
0.894,0.393,-0.183,-0.916,3.601,3.967
0.877,0.386,-0.182,-0.061,3.601,3.906
0.856,0.376,-0.184,3.784,3.052,3.113
0.839,0.373,-0.187,5.371,2.869,2.380
0.844,0.379,-0.182,6.592,2.808,1.221
0.844,0.389,-0.165,6.409,2.502,0.854
0.843,0.385,-0.172,6.104,1.831,0.671
0.851,0.395,-0.189,6.165,-0.122,1.282
0.880,0.475,-0.231,6.531,-0.610,2.563
0.894,0.491,-0.246,6.897,0.854,8.728
0.916,0.395,-0.223,6.409,2.319,12.024
0.908,0.391,-0.218,2.991,6.042,15.442
0.908,0.402,-0.186,0.488,7.996,16.418
0.914,0.407,-0.173,-1.404,8.972,17.273
0.917,0.405,-0.172,0.061,7.935,18.188
0.896,0.414,-0.200,2.869,7.080,18.066
0.875,0.411,-0.207,5.249,6.958,16.724
0.834,0.380,-0.214,2.930,7.202,15.259
0.830,0.381,-0.202,-1.160,7.446,13.062
0.839,0.399,-0.187,-10.620,6.836,7.385
0.876,0.458,-0.198,-13.184,5.859,4.822
0.882,0.479,-0.205,-9.827,2.930,1.892
-0.334,1.804,0.830,-120.239,-122.803,444.458
-0.531,1.912,0.837,-91.675,-127.014,461.975
-0.970,2.022,0.859,-73.608,-130.188,464.539
-1.182,2.067,0.815,-37.170,-135.681,462.097
-1.606,2.111,0.699,-17.517,-134.094,459.717
-1.825,2.088,0.716,4.150,-130.188,454.407
-2.004,2.022,0.711,40.039,-117.432,433.960
-2.206,1.779,0.634,47.974,-103.394,422.546
-2.338,1.620,0.557,35.339,-48.401,401.733
-2.549,1.522,0.316,19.104,-4.761,391.174
-2.651,1.517,0.293,3.784,48.279,378.906
-2.722,1.526,0.265,-15.076,167.541,345.520
-2.800,1.540,0.003,-23.682,232.117,327.270
-2.816,1.596,-0.167,-59.631,373.413,295.532
-2.978,1.745,-0.477,-83.374,447.327,281.372
-3.070,1.829,-0.642,-107.483,591.064,243.958
-3.313,1.976,-0.886,-105.774,658.020,221.374
-3.464,1.942,-1.000,-104.858,718.994,197.021
-3.587,1.849,-1.091,-135.925,820.862,140.503
-3.690,1.620,-1.084,-177.002,860.046,106.323
-3.565,1.530,-0.977,-292.175,905.151,20.081
-3.146,1.421,-0.621,-342.224,906.494,-33.264
-2.871,1.440,-0.469,-382.568,865.234,-147.705
-2.373,1.539,-0.303,-372.498,829.712,-200.439
-2.182,1.588,-0.223,-347.046,789.551,-245.972
-2.011,1.602,-0.149,-271.423,702.393,-308.228
-1.658,1.470,-0.069,-228.455,657.532,-325.867
-1.469,1.342,-0.036,-145.996,568.237,-340.820
-1.090,1.073,0.054,-113.464,523.560,-339.844
-0.921,0.959,0.109,-75.012,433.350,-324.768
-0.673,0.785,0.174,-67.078,388.000,-312.805
-0.578,0.733,0.130,-62.256,344.055,-299.133
-0.505,0.682,0.076,-49.622,266.052,-269.043
-0.444,0.600,-0.019,-38.818,232.483,-253.723
-0.417,0.568,-0.050,-9.399,174.499,-222.656
-0.305,0.492,-0.130,6.287,149.414,-206.787
-0.249,0.421,-0.173,30.945,107.849,-176.392
-0.242,0.279,-0.147,36.133,89.783,-163.391
-0.217,0.234,-0.154,36.499,72.021,-151.978
-0.171,0.204,-0.177,32.227,39.734,-132.263
-0.070,0.160,-0.227,31.250,26.123,-123.169
-0.019,0.130,-0.261,32.959,4.333,-106.384
0.124,0.067,-0.300,33.142,-3.723,-98.633
0.201,0.059,-0.268,30.640,-10.681,-91.003
0.249,0.061,-0.243,19.592,-26.001,-75.134
0.293,0.053,-0.312,16.235,-33.936,-67.261
0.342,0.042,-0.341,18.127,-46.082,-52.307
0.469,0.016,-0.371,19.775,-50.476,-44.800
0.523,-0.012,-0.382,15.686,-55.847,-30.029
0.656,-0.029,-0.431,9.033,-56.885,-22.888
0.717,-0.061,-0.448,-0.977,-56.885,-15.869
0.735,-0.116,-0.432,-31.616,-55.359,-4.761
0.737,-0.196,-0.382,-50.354,-55.237,-1.221
0.792,-0.187,-0.390,-84.045,-55.542,5.127
0.911,-0.140,-0.410,-96.375,-54.626,9.277
0.958,-0.101,-0.415,-112.061,-49.988,19.470
1.042,-0.010,-0.415,-116.150,-46.143,25.452
1.027,-0.012,-0.371,-117.920,-42.053,31.677
0.986,-0.022,-0.330,-114.746,-36.926,41.992
1.010,0.016,-0.373,-109.558,-35.645,46.082
1.094,0.038,-0.482,-107.483,-31.372,53.772
1.162,-0.011,-0.535,-116.211,-28.381,56.152
1.106,-0.021,-0.500,-133.484,-22.766,58.533
0.942,0.011,-0.404,-135.254,-20.325,60.242
0.890,0.041,-0.348,-130.859,-18.433,61.646
0.864,0.076,-0.305,-99.060,-17.273,60.364
0.883,0.133,-0.248,-76.233,-17.456,57.739
0.927,0.186,-0.211,-42.786,-17.761,52.979
1.071,0.215,-0.155,-35.522,-17.151,51.575
1.123,0.222,-0.163,-29.724,-12.146,48.035
1.179,0.194,-0.187,-28.687,-7.324,45.410
1.166,0.172,-0.211,-28.870,-1.404,41.931
1.136,0.161,-0.253,-33.081,12.451,31.372
1.093,0.139,-0.304,-37.476,20.020,25.024
1.074,0.140,-0.261,-53.955,33.386,12.390
1.115,0.251,-0.132,-63.660,37.537,7.080
1.137,0.273,-0.147,-68.848,39.673,-0.061
1.072,0.265,-0.247,-62.439,39.734,-3.418
1.040,0.291,-0.266,-53.040,40.039,-6.897
1.021,0.314,-0.265,-33.997,40.283,-11.536
1.026,0.289,-0.200,-26.184,39.124,-12.146
1.059,0.228,-0.188,-15.869,33.020,-12.817
1.026,0.201,-0.217,-15.137,29.785,-14.221
0.972,0.263,-0.225,-16.724,27.344,-15.747
0.957,0.317,-0.262,-19.897,23.560,-14.893
0.996,0.263,-0.344,-20.142,22.339,-12.695
0.988,0.210,-0.320,-21.240,20.874,-10.681
0.957,0.197,-0.247,-22.400,19.348,-11.353
0.961,0.219,-0.241,-22.522,13.977,-12.695
0.980,0.297,-0.252,-21.667,10.559,-11.780
0.989,0.290,-0.310,-21.118,6.836,-9.155
0.986,0.275,-0.378,-19.958,2.014,-1.526
0.979,0.310,-0.342,-17.639,1.404,2.502
0.957,0.277,-0.295,-8.667,-1.587,10.376
0.903,0.209,-0.314,-1.953,-4.272,13.428
0.906,0.208,-0.330,13.672,-8.423,17.761
0.914,0.184,-0.312,19.592,-9.155,19.226
0.919,0.167,-0.298,22.644,-9.216,19.836
0.920,0.186,-0.289,20.630,-8.240,18.982
0.893,0.201,-0.273,17.700,-7.996,18.372
0.872,0.192,-0.271,14.099,-9.460,15.686
0.862,0.198,-0.276,14.160,-10.803,13.611
0.885,0.228,-0.289,15.076,-11.658,11.414
0.905,0.265,-0.305,17.822,-9.827,8.606
0.880,0.262,-0.262,18.982,-7.446,7.690
0.873,0.235,-0.234,21.790,-4.700,4.333
0.905,0.242,-0.281,25.391,-4.395,2.319
0.924,0.253,-0.307,31.006,-3.540,0.977
0.936,0.250,-0.299,40.588,0.244,0.488
0.932,0.231,-0.258,41.016,1.709,0.305
0.918,0.233,-0.267,33.875,2.747,-1.465
0.912,0.234,-0.288,27.832,2.991,-2.441
0.919,0.227,-0.288,12.329,3.235,-2.991
0.926,0.221,-0.286,4.211,3.052,-2.380
0.918,0.228,-0.287,-2.502,2.686,-1.282
0.907,0.244,-0.293,-5.310,1.099,1.160
0.901,0.277,-0.310,-0.305,-0.122,1.953
0.913,0.271,-0.317,11.169,-2.747,2.563
0.938,0.253,-0.337,10.925,-3.906,2.502
0.937,0.263,-0.326,6.226,-4.822,2.197
0.924,0.283,-0.299,-2.197,-6.287,0.732
0.910,0.299,-0.237,-0.854,-7.019,-0.610
0.922,0.289,-0.224,4.761,-8.118,-2.869
0.953,0.277,-0.222,4.150,-8.118,-2.930
0.965,0.283,-0.223,0.488,-7.324,-1.404
0.960,0.285,-0.223,1.099,-6.775,-0.610
0.950,0.278,-0.221,2.930,-6.226,-0.244
0.936,0.267,-0.215,2.869,-5.249,-0.610
0.921,0.257,-0.201,0.244,-5.005,-0.793
0.930,0.263,-0.201,-2.075,-4.456,-0.122
0.939,0.269,-0.214,-0.061,-3.784,0.793
0.923,0.262,-0.214,2.930,-2.380,1.892
0.906,0.258,-0.220,1.831,-2.075,1.587
0.905,0.260,-0.217,-0.305,-1.892,0.977
0.905,0.265,-0.216,-3.418,-1.770,-0.427
0.914,0.273,-0.223,-2.502,-1.404,-0.916
0.915,0.268,-0.219,1.282,0.183,-0.732
0.916,0.261,-0.218,1.892,1.099,-0.305
0.915,0.260,-0.221,1.465,2.014,0.061
0.907,0.257,-0.219,-1.648,3.601,0.305
0.891,0.256,-0.213,-3.052,4.150,0.000
0.896,0.265,-0.223,-0.793,5.493,-0.427
0.912,0.258,-0.226,1.221,6.592,-0.183
0.907,0.249,-0.222,-0.854,7.935,0.549
0.898,0.248,-0.225,-2.808,8.240,0.671
0.906,0.257,-0.234,-3.113,8.545,0.854
0.916,0.259,-0.235,-1.038,9.521,2.136
0.914,0.245,-0.229,-0.610,9.888,2.930
0.908,0.243,-0.231,-0.061,10.681,4.150
0.906,0.245,-0.233,0.793,11.108,4.944
-0.086,1.569,1.152,-127.258,-159.119,451.599
-0.282,1.700,1.186,-105.652,-159.302,487.549
-0.788,1.892,1.194,-82.153,-158.203,501.709
-1.073,1.908,1.224,-33.203,-156.738,517.883
-1.603,1.902,1.126,-15.076,-155.212,521.484
-1.839,1.843,1.016,-0.183,-149.780,523.315
-2.012,1.792,0.904,27.466,-120.544,520.752
-2.326,1.754,0.795,40.527,-96.558,515.259
-2.473,1.751,0.817,53.528,-36.255,495.483
-2.718,1.562,0.656,48.828,1.953,484.619
-2.870,1.407,0.489,36.926,49.561,473.450
-2.967,1.311,0.321,0.610,176.880,445.984
-3.096,1.399,0.070,-25.330,253.357,430.908
-3.162,1.535,-0.052,-100.952,419.311,401.245
-3.395,1.738,-0.339,-138.672,504.822,382.507
-3.523,1.733,-0.457,-201.843,666.809,322.632
-3.733,1.530,-0.577,-240.784,736.694,277.832
-3.732,1.428,-0.588,-289.917,795.715,221.924
-3.615,1.358,-0.561,-402.893,873.108,83.008
-3.129,1.375,-0.346,-448.914,887.329,5.920
-2.816,1.500,-0.166,-466.186,862.915,-138.733
-2.469,1.941,0.092,-427.673,828.735,-194.275
-2.369,2.092,0.121,-363.403,787.414,-233.520
-2.068,1.985,0.161,-193.054,705.688,-268.250
-1.899,1.765,0.199,-106.995,669.495,-270.264
-1.767,1.504,0.209,17.273,602.783,-260.742
-1.452,1.018,0.182,43.457,570.801,-253.784
-1.208,0.842,0.179,30.273,505.493,-239.868
-0.807,0.650,0.157,5.798,471.374,-232.910
-0.637,0.599,0.147,-19.409,436.768,-225.769
-0.491,0.578,0.140,-53.894,367.371,-209.534
-0.346,0.559,0.096,-60.181,333.679,-199.768
-0.314,0.533,0.079,-53.955,271.240,-177.856
-0.239,0.474,0.051,-45.532,242.493,-166.138
-0.201,0.431,0.026,-28.198,190.918,-141.968
-0.154,0.343,-0.017,-21.973,167.908,-130.554
-0.119,0.307,-0.067,-18.494,146.667,-119.812
-0.088,0.264,-0.099,-19.714,110.352,-101.135
-0.063,0.198,-0.123,-23.071,93.994,-93.689
-0.020,0.184,-0.173,-24.719,63.965,-81.238
0.118,0.167,-0.272,-21.118,51.514,-75.500
0.167,0.143,-0.281,-12.939,30.273,-64.575
0.262,0.093,-0.281,-10.986,20.081,-59.875
0.320,0.096,-0.295,-9.827,9.583,-55.481
0.383,0.111,-0.325,-6.348,-10.437,-46.143
0.487,0.103,-0.378,-3.540,-19.043,-41.077
0.520,0.089,-0.406,2.380,-32.593,-31.982
0.613,0.043,-0.441,2.991,-37.354,-27.893
0.659,0.017,-0.413,-11.230,-44.678,-20.203
0.725,0.019,-0.360,-26.123,-48.523,-16.113
0.751,0.033,-0.365,-42.236,-52.307,-11.658
0.785,0.051,-0.387,-64.636,-58.105,-2.197
0.846,0.080,-0.416,-69.397,-59.509,2.625
0.858,0.070,-0.414,-75.073,-59.570,11.658
0.891,0.045,-0.380,-81.360,-58.228,15.747
0.918,0.047,-0.351,-105.041,-54.749,23.743
0.904,0.085,-0.346,-116.699,-53.040,27.527
0.901,0.115,-0.361,-123.779,-51.025,30.823
0.919,0.161,-0.399,-121.887,-45.593,35.950
1.030,0.200,-0.402,-117.432,-42.664,37.903
1.016,0.214,-0.367,-107.361,-40.588,39.490
0.988,0.214,-0.336,-99.609,-41.199,39.307
0.984,0.239,-0.341,-89.722,-41.931,38.574
1.008,0.306,-0.268,-70.618,-41.565,38.330
1.024,0.348,-0.207,-64.941,-41.504,39.734
1.034,0.363,-0.187,-56.946,-43.030,45.288
1.029,0.277,-0.264,-50.354,-42.297,47.485
1.005,0.210,-0.296,-37.415,-34.485,45.410
0.943,0.157,-0.222,-38.452,-29.358,41.504
0.942,0.171,-0.183,-46.814,-25.269,36.987
0.957,0.222,-0.181,-69.946,-19.470,29.114
0.964,0.288,-0.181,-73.792,-16.113,25.879
0.937,0.293,-0.154,-63.354,-8.911,17.700
0.978,0.334,-0.101,-55.176,-6.592,13.794
1.018,0.357,-0.083,-38.513,-4.700,10.315
1.051,0.380,-0.089,-29.236,-4.150,10.559
1.048,0.376,-0.083,-21.301,-3.479,11.475
1.038,0.377,-0.084,-11.841,-2.380,12.939
0.979,0.350,-0.134,-8.179,-2.136,12.390
0.950,0.329,-0.174,-3.479,-2.258,8.362
0.954,0.292,-0.235,-3.723,-2.441,5.981
0.970,0.274,-0.246,-11.414,-3.113,3.479
0.990,0.260,-0.272,-15.320,-3.540,3.357
0.986,0.253,-0.277,-16.602,-3.967,3.723
0.979,0.249,-0.276,-9.827,-4.761,4.944
0.968,0.265,-0.223,-4.395,-5.005,5.859
0.946,0.270,-0.176,-3.418,-4.761,7.507
0.914,0.279,-0.138,-8.484,-4.089,7.202
0.916,0.285,-0.131,-20.447,-2.319,5.066
0.938,0.292,-0.134,-24.231,-1.587,4.089
0.961,0.300,-0.151,-25.085,-0.916,3.479
0.981,0.305,-0.162,-19.409,0.488,4.089
0.970,0.301,-0.145,-15.320,0.854,4.700
0.955,0.294,-0.145,-8.118,0.427,3.967
0.950,0.279,-0.167,-5.615,0.366,3.113
0.951,0.277,-0.172,-4.883,0.671,2.319
0.954,0.279,-0.174,-9.460,2.502,1.831
0.948,0.287,-0.178,-12.695,3.601,1.953
0.943,0.292,-0.176,-15.320,5.127,1.892
0.960,0.309,-0.171,-14.648,5.554,1.587
0.965,0.312,-0.170,-12.024,6.287,0.854
0.962,0.312,-0.174,-10.986,6.653,0.427
0.959,0.314,-0.190,-10.071,6.958,0.122
0.956,0.315,-0.192,-9.399,7.629,-0.061
0.925,0.311,-0.189,-9.827,7.568,-0.244
0.916,0.311,-0.196,-9.705,6.042,-1.099
0.934,0.323,-0.203,-8.240,5.066,-1.526
0.936,0.328,-0.201,-6.470,4.028,-1.648
0.927,0.327,-0.196,-4.822,2.380,-1.160
0.910,0.319,-0.196,-5.005,1.648,-1.038
0.909,0.320,-0.199,-4.822,-0.061,-0.732
0.916,0.321,-0.193,-4.089,-0.793,-0.427
0.920,0.320,-0.193,-1.526,-1.648,0.671
0.910,0.311,-0.195,-0.854,-1.648,1.282
0.900,0.303,-0.187,-1.648,-1.648,1.648
0.899,0.303,-0.188,-5.432,-2.686,1.648
0.911,0.310,-0.194,-6.042,-3.418,1.526
0.918,0.313,-0.190,-4.272,-4.333,1.831
0.943,0.326,-0.191,-2.991,-4.211,2.563
0.939,0.325,-0.186,-0.732,-3.235,4.333
0.906,0.309,-0.180,-0.244,-2.930,4.578
0.898,0.302,-0.178,-0.671,-2.869,4.272
0.900,0.301,-0.178,-4.272,-2.869,3.235
0.920,0.317,-0.190,-5.859,-2.625,2.991
0.920,0.317,-0.195,-4.456,-1.770,2.686
0.911,0.309,-0.192,-2.014,-1.831,2.136
0.911,0.311,-0.194,0.610,-2.197,1.404
0.911,0.310,-0.191,2.991,-2.563,0.427
0.921,0.309,-0.177,2.258,-2.502,0.366
0.928,0.311,-0.175,-1.343,-1.953,0.977
0.945,0.333,-0.167,-2.380,-1.465,1.709
0.945,0.340,-0.161,-0.122,-0.427,2.991
0.923,0.335,-0.154,1.160,-0.305,3.113
0.919,0.330,-0.155,1.282,-0.549,2.991
0.915,0.325,-0.154,-1.099,-0.977,2.380
0.919,0.327,-0.158,-2.197,-0.854,2.197
0.922,0.330,-0.162,-2.075,0.244,2.441
0.908,0.323,-0.157,-1.953,0.671,2.441
0.908,0.326,-0.156,-2.502,0.793,2.319
0.914,0.334,-0.160,-4.395,0.244,1.953
0.920,0.338,-0.168,-4.639,0.122,1.831
0.914,0.333,-0.164,-3.845,0.061,1.587
0.912,0.337,-0.164,-3.296,-0.122,1.404
0.920,0.346,-0.170,-1.404,-0.183,1.953
0.915,0.339,-0.174,-0.366,0.061,2.441
0.904,0.332,-0.172,-0.244,0.183,2.686
0.902,0.336,-0.173,-1.953,-0.244,2.380
0.910,0.343,-0.181,-2.869,-0.488,2.319
0.905,0.338,-0.183,-3.784,-0.488,2.075
0.905,0.332,-0.183,-3.845,-0.366,1.770
-0.554,1.433,0.888,-138.367,-131.775,432.434
-0.722,1.555,0.884,-130.249,-127.136,448.730
-0.926,1.982,0.960,-126.343,-122.437,458.496
-1.182,2.078,1.017,-109.619,-116.272,478.394
-1.747,1.981,0.874,-91.858,-113.281,481.995
-1.918,1.876,0.827,-67.261,-106.873,479.858
-2.032,1.785,0.801,-18.005,-81.116,467.773
-2.254,1.768,0.548,-3.174,-58.655,462.830
-2.439,1.795,0.446,5.371,10.071,449.219
-2.872,1.837,0.525,2.563,47.485,432.190
-3.006,1.813,0.440,-8.728,125.000,380.981
-3.078,1.651,0.139,-16.663,173.401,353.149
-3.003,1.637,-0.044,-29.297,231.934,328.064
-2.938,1.710,-0.208,-76.233,376.831,294.189
-2.929,2.007,-0.485,-98.694,456.116,282.959
-3.064,2.053,-0.585,-101.624,603.821,251.770
-3.301,1.997,-0.862,-93.445,666.992,229.004
-3.453,1.856,-0.960,-94.543,722.839,202.209
-3.582,1.688,-1.019,-152.161,810.852,130.005
-3.522,1.421,-1.020,-205.994,842.285,82.092
-3.347,1.324,-0.927,-326.172,873.413,-35.522
-2.787,1.303,-0.661,-371.582,868.713,-100.891
-2.519,1.391,-0.531,-398.437,819.397,-222.778
-2.041,1.613,-0.365,-382.751,781.555,-270.752
-1.850,1.690,-0.317,-349.731,740.723,-307.251
-1.691,1.690,-0.257,-238.953,659.485,-346.863
-1.394,1.466,-0.095,-171.143,619.751,-352.905
-1.243,1.298,-0.020,-47.791,540.466,-343.872
-0.935,0.983,0.127,-4.333,500.366,-331.848
-0.813,0.865,0.109,39.063,421.265,-299.744
-0.583,0.638,-0.024,43.213,385.803,-282.043
-0.433,0.566,-0.011,37.598,353.455,-264.282
-0.319,0.523,0.006,8.423,291.199,-228.882
-0.202,0.429,-0.048,-4.883,260.803,-212.402
-0.177,0.407,-0.057,-16.663,204.590,-182.617
-0.143,0.369,-0.096,-16.357,178.589,-168.579
-0.109,0.336,-0.142,-4.639,133.179,-143.372
-0.071,0.271,-0.187,4.395,113.953,-132.324
-0.030,0.249,-0.230,14.282,96.069,-122.070
0.043,0.215,-0.288,33.386,65.491,-102.783
0.145,0.092,-0.320,37.964,52.490,-94.116
0.174,0.059,-0.322,30.579,26.978,-79.468
0.262,0.025,-0.390,24.353,14.526,-72.815
0.327,0.022,-0.437,24.780,-7.019,-59.753
0.503,0.039,-0.522,31.189,-15.808,-52.307
0.553,0.020,-0.524,37.842,-23.437,-44.189
0.561,-0.016,-0.511,43.152,-37.781,-28.625
0.601,-0.070,-0.545,42.236,-44.434,-22.217
0.634,-0.088,-0.557,32.166,-53.345,-11.353
0.671,-0.122,-0.551,20.569,-55.420,-6.531
0.705,-0.115,-0.561,-13.245,-54.565,1.892
0.791,-0.086,-0.531,-32.715,-51.697,5.737
0.785,-0.071,-0.502,-51.270,-48.218,9.033
0.759,-0.055,-0.493,-78.491,-41.138,13.123
0.761,-0.013,-0.459,-86.548,-37.292,14.221
0.782,0.013,-0.436,-96.863,-30.151,16.235
0.820,0.049,-0.424,-100.220,-26.733,17.273
0.819,0.057,-0.396,-103.027,-23.437,18.066
0.912,0.159,-0.467,-107.300,-19.226,19.348
0.962,0.180,-0.483,-110.229,-18.311,20.203
0.945,0.195,-0.443,-115.540,-20.386,20.203
0.879,0.226,-0.389,-114.014,-22.888,19.897
0.896,0.201,-0.412,-100.708,-25.513,19.531
0.911,0.120,-0.502,-90.576,-24.841,19.165
0.904,0.122,-0.484,-79.224,-23.804,19.104
0.897,0.137,-0.432,-58.044,-24.292,21.179
0.892,0.155,-0.319,-49.683,-25.879,22.583
0.885,0.172,-0.284,-38.879,-28.137,25.085
0.931,0.237,-0.261,-37.170,-27.527,26.611
0.978,0.236,-0.257,-40.344,-23.010,29.968
1.033,0.220,-0.275,-42.664,-20.874,31.250
1.038,0.231,-0.287,-43.762,-19.897,32.593
1.033,0.247,-0.294,-40.771,-21.912,36.560
1.028,0.262,-0.275,-37.109,-23.804,38.940
1.030,0.258,-0.260,-27.710,-26.672,42.542
1.028,0.250,-0.238,-22.766,-27.100,43.335
1.021,0.249,-0.220,-13.733,-26.794,42.847
1.002,0.250,-0.186,-9.644,-26.672,41.748
1.011,0.269,-0.172,-6.042,-26.855,40.405
1.030,0.291,-0.171,0.244,-28.381,38.330
1.059,0.288,-0.203,2.319,-28.503,37.659
1.038,0.270,-0.194,1.282,-25.696,36.072
1.001,0.221,-0.162,-0.977,-23.743,34.302
0.999,0.227,-0.172,-2.991,-21.851,31.677
0.996,0.247,-0.177,-5.859,-18.127,26.367
0.989,0.274,-0.157,-7.324,-16.541,24.353
0.998,0.279,-0.155,-10.742,-14.160,21.057
1.016,0.281,-0.151,-12.146,-12.939,19.409
1.006,0.277,-0.145,-12.695,-10.010,15.686
0.983,0.285,-0.143,-11.719,-8.545,13.489
0.976,0.294,-0.140,-10.193,-7.080,11.292
0.968,0.296,-0.134,-8.484,-5.310,7.507
0.967,0.298,-0.123,-9.277,-5.005,5.920
0.976,0.312,-0.119,-12.512,-4.578,3.235
0.976,0.326,-0.126,-13.550,-4.211,2.197
0.963,0.319,-0.131,-13.428,-3.784,1.099
0.949,0.309,-0.136,-10.620,-2.808,-1.404
0.931,0.302,-0.136,-9.216,-2.563,-2.686
0.930,0.307,-0.137,-7.874,-2.625,-4.272
0.938,0.327,-0.141,-7.812,-2.747,-4.456
0.943,0.344,-0.144,-6.958,-2.869,-3.601
0.944,0.358,-0.149,-5.371,-2.686,-2.747
0.924,0.354,-0.145,-3.540,-2.441,-1.770
0.914,0.307,-0.140,-2.075,-1.953,0.183
0.910,0.300,-0.139,-2.869,-1.953,0.732
0.906,0.296,-0.135,-6.165,-1.831,1.709
0.906,0.313,-0.135,-7.568,-1.709,2.197
0.911,0.336,-0.141,-8.179,-0.793,3.357
0.914,0.335,-0.135,-7.874,-0.183,4.272
0.907,0.317,-0.131,-7.629,0.305,5.127
0.899,0.302,-0.133,-7.446,0.977,5.859
0.902,0.309,-0.149,-7.263,1.526,5.859
0.910,0.316,-0.151,-6.104,3.479,5.981
0.917,0.301,-0.141,-5.432,4.700,5.981
0.918,0.304,-0.137,-3.662,6.775,5.493
0.929,0.359,-0.145,-2.136,7.568,5.554
0.922,0.379,-0.149,-0.183,8.362,6.104
0.893,0.390,-0.151,3.052,10.010,8.545
0.906,0.369,-0.136,3.357,10.437,9.949
0.946,0.337,-0.121,0.854,9.583,11.353
0.951,0.302,-0.100,-1.465,8.057,11.047
0.923,0.312,-0.122,-3.601,6.165,10.437
0.895,0.325,-0.144,-4.333,3.418,9.460
0.882,0.348,-0.141,-3.540,2.625,9.094
0.898,0.349,-0.132,-2.380,0.610,8.118
0.901,0.340,-0.129,-2.319,-0.732,7.385
0.891,0.345,-0.137,-2.319,-2.197,6.592
0.895,0.365,-0.153,-1.099,-4.822,5.859
0.931,0.413,-0.177,0.854,-5.615,6.470
0.940,0.414,-0.167,6.836,-5.981,8.728
0.931,0.431,-0.163,9.338,-6.042,9.888
0.930,0.430,-0.179,12.634,-5.249,12.756
0.940,0.364,-0.155,13.245,-4.333,13.977
0.938,0.342,-0.130,12.512,-3.540,14.587
0.929,0.347,-0.121,7.080,-2.869,14.771
0.910,0.374,-0.136,3.784,-2.686,14.954
